#{"t_start": 1789427883.1638968, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
700.0,3807,54162.075392
600.0,3633,54177.124696
1130.0,6791,54205.108547
575.0,3218,54218.372113
1000.0,5668,54242.410603
1120.0,5636,54266.160973
545.0,3637,54281.134467
550.0,3286,54296.20575
570.0,3422,54310.471024
600.0,3153,54323.549306
720.0,3093,54337.224922
600.0,3733,54352.856639
570.0,3567,54367.673886
600.0,3349,54381.425108
570.0,3078,54394.161628
800.0,3485,54409.510287
605.0,4159,54426.659846
1050.0,6765,54454.87403
775.0,3244,54468.195788
540.0,3797,54485.423564
575.0,3152,54499.148157
800.0,3637,54514.111955
1000.0,4159,54531.121819
540.0,3613,54546.053944
575.0,3225,54559.4019
980.0,5873,54584.183931
555.0,3797,54599.997512
520.0,3318,54613.720167
645.0,4001,54630.947042
1200.0,6257,54658.429306
575.0,2711,54669.732329
575.0,3064,54682.100306
630.0,4241,54700.026273
550.0,3970,54716.359378
570.0,3393,54730.210769
570.0,2640,54741.001178
600.0,3327,54754.698683
745.0,3531,54769.739015
285.0,2455,54802.127587
1135.0,5309,54825.05767
500.0,3643,54841.515347
1260.0,5223,54862.983347
600.0,3811,54879.311319
570.0,3294,54893.084774
800.0,3357,54908.291846
570.0,3088,54920.953172
600.0,3419,54935.197582
770.0,3815,54951.222723
600.0,3421,54965.528235
570.0,3521,54980.160279
570.0,3803,54996.51019
605.0,3779,55012.392931
550.0,2903,55025.841903
605.0,3209,55039.139244
1205.0,6635,55066.801605
605.0,3991,55083.867767
600.0,3345,55097.670265
340.0,2284,55107.078269
605.0,2933,55119.25289
335.0,2199,55128.707947
605.0,3185,55142.003086
610.0,3421,55156.910365
600.0,3829,55172.816029
575.0,3509,55187.259833
600.0,3507,55203.307811
775.0,3819,55219.60012
580.0,2874,55231.431798
465.0,3639,55246.34896
1210.0,8276,55280.575267
485.0,3377,55295.281169
545.0,2782,55306.803221
515.0,3367,55320.638112
600.0,3761,55336.088258
600.0,3529,55350.835635
800.0,3473,55365.287478
800.0,3755,55382.851675
600.0,3825,55398.744884
600.0,2977,55411.085042
1200.0,7871,55443.818392
600.0,3349,55458.182096
600.0,3453,55472.480498
600.0,3703,55487.713897
515.0,3930,55505.361604
600.0,3519,55519.960657
600.0,3781,55536.310605
600.0,3721,55552.025179
575.0,3351,55567.435158
685.0,2881,55579.263603
605.0,3591,55594.13053
430.0,3003,55606.974969
570.0,3777,55622.426292
545.0,2967,55634.754138
570.0,3387,55648.585342
600.0,3281,55663.186763
740.0,4231,55681.351975
830.0,4171,55698.796332
955.0,6257,55724.766102
1155.0,6309,55752.480184
570.0,3765,55769.120861
540.0,3793,55784.968431
600.0,3303,55799.081008
1225.0,6221,55825.565228
1275.0,6583,55852.759988
770.0,4097,55871.173736
605.0,3073,55885.265332
430.0,2639,55896.160208
600.0,3425,55911.829493
880.0,5427,55936.105081
800.0,3727,55951.390843
545.0,3179,55965.250875
540.0,3457,55979.528026
805.0,3561,55994.384754
600.0,3293,56007.882599
575.0,3555,56022.538327
600.0,3053,56035.230409
1130.0,7013,56065.380425
970.0,3145,56078.577128
600.0,3393,56092.616289
1145.0,6927,56122.842546
555.0,3211,56136.824513
1150.0,6948,56166.74358
785.0,4813,56186.683926
1305.0,7429,56218.242717
600.0,3539,56233.0637
545.0,2953,56245.302484
600.0,3029,56257.921715
600.0,3221,56271.048529
800.0,3085,56284.609958
800.0,3933,56301.612907
545.0,3287,56315.986712
195.0,1609,56322.578516
1130.0,6043,56347.663396
770.0,3657,56362.811466
770.0,3734,56378.373956
1865.0,8979,56416.260626
1500.0,8165,56450.077382
905.0,5963,56476.333539
745.0,3557,56490.951931
575.0,3027,56504.565673
1085.0,6993,56559.03831
515.0,3729,56575.03458
330.0,2451,56585.831812
605.0,3395,56600.751915
575.0,3622,56615.815668
970.0,3259,56629.317078
545.0,2799,56641.012785
435.0,2911,56654.509619
540.0,3517,56670.269475
1325.0,6477,56697.150779
540.0,3418,56711.59466
545.0,2725,56722.775844
575.0,3915,56738.81178
600.0,3681,56754.562809
600.0,3701,56770.993092
600.0,3671,56786.306314
1355.0,5893,56811.050778
575.0,3339,56825.329904
570.0,3500,56841.232378
1285.0,6605,56868.903316
600.0,3205,56882.201949
1155.0,7839,56914.545197
570.0,3904,56931.301532
1605.0,6345,56957.658856
600.0,3477,56972.191325
1260.0,6619,56999.491798
600.0,3331,57014.639253
600.0,3159,57028.086244
580.0,2746,57039.337141
600.0,3455,57053.61878
570.0,3790,57068.986347
800.0,3481,57083.096012
600.0,3637,57098.58806
600.0,3611,57113.400621
770.0,3593,57128.159857
800.0,3605,57142.797783
970.0,5909,57167.046379
600.0,3505,57182.08444
600.0,3753,57198.829564
600.0,3353,57212.559949
1225.0,5093,57233.443029
540.0,3703,57249.14766
830.0,3207,57261.99298
915.0,4567,57280.795274
570.0,3461,57294.920616
575.0,3302,57309.020998
1205.0,6584,57336.053549
605.0,2999,57348.253001
955.0,5055,57369.671204
1215.0,5297,57392.437685
600.0,3447,57406.62395
600.0,3557,57421.348651
1175.0,6968,57449.912627
1315.0,5627,57473.928056
605.0,3447,57487.964147
570.0,3447,57502.042243
600.0,3577,57516.839998
800.0,3373,57530.641568
600.0,3395,57545.046901
1185.0,6537,57573.627848
570.0,3381,57587.488592
895.0,6281,57613.679667
750.0,3365,57628.08623
545.0,3267,57641.375513
545.0,3801,57656.817037
1450.0,6731,57684.746495
600.0,3833,57701.0806
570.0,3415,57715.331088
570.0,3088,57728.080766
1405.0,7011,57758.250893
575.0,2975,57770.393173
1120.0,5993,57795.536532
570.0,3663,57810.531148
605.0,3547,57824.954865
545.0,3024,57837.354922
800.0,3643,57852.763969
600.0,3907,57868.867842
430.0,3353,57882.605984
600.0,3441,57896.558478
1165.0,5347,57920.682462
490.0,3105,57933.468321
600.0,3101,57946.116537
570.0,3329,57959.799293
605.0,3537,57974.280743
545.0,2682,57986.032501
525.0,2945,57998.268456
605.0,3409,58012.20676
600.0,3253,58025.512186
600.0,3151,58038.4237
600.0,3839,58054.942681
600.0,3069,58067.47605
810.0,3437,58081.571674
500.0,3559,58096.915765
600.0,3333,58111.248461
1305.0,5945,58135.907272
805.0,2935,58147.939475
600.0,3179,58161.003665
600.0,2885,58172.820271
550.0,2803,58185.075799
785.0,5459,58207.693538
600.0,3149,58220.55329
610.0,3097,58260.651177
775.0,3943,58277.288212
570.0,3337,58291.966792
750.0,3871,58307.65664
1300.0,6687,58334.844038
545.0,3286,58348.359373
570.0,4096,58365.626892
570.0,3435,58379.724597
1055.0,6733,58407.894219
1200.0,6427,58434.421492
545.0,3273,58448.476248
605.0,3699,58465.050993
600.0,3009,58477.902062
540.0,3181,58491.168505
780.0,3109,58504.453824
575.0,3459,58518.756574
570.0,3608,58534.481356
600.0,3689,58549.647796
540.0,2981,58562.074524
940.0,5202,58583.777628
1090.0,5711,58608.708525
600.0,3709,58624.14183
575.0,2995,58637.573393
540.0,3759,58654.518591
605.0,3765,58669.994988
970.0,3214,58683.239695
515.0,3551,58698.222362
1045.0,6189,58724.104245
540.0,3301,58737.728783
1095.0,7241,58767.684959
570.0,3137,58780.478809
1140.0,7693,58812.633223
570.0,3979,58830.464698
605.0,3731,58845.812004
600.0,3321,58859.464392
600.0,3297,58873.612055
545.0,2958,58885.72657
600.0,4253,58903.077372
1100.0,5083,58923.857918
800.0,2657,58934.703877
600.0,2609,58946.124589
710.0,4171,58963.272342
500.0,2945,58975.22046
600.0,2601,58985.953144
540.0,3702,59001.637103
600.0,3547,59017.685303
605.0,3033,59030.268939
1475.0,9559,59070.114205
1285.0,7053,59100.647726
880.0,5133,59122.530957
1180.0,7129,59151.811209
545.0,2881,59163.665928
570.0,3858,59179.31483
490.0,3057,59193.304057
600.0,3513,59208.379198
570.0,3150,59221.344406
545.0,2816,59232.83797
745.0,3408,59246.805319
1255.0,6129,59272.483105
600.0,2937,59284.670623
600.0,3329,59298.295174
575.0,3439,59312.307823
515.0,3629,59327.152316
1235.0,6623,59355.221614
945.0,5627,59380.048592
775.0,3457,59394.314598
545.0,2654,59405.510401
545.0,3742,59420.962753
520.0,3787,59436.349333
1145.0,6656,59464.361352
545.0,3000,59476.465967
695.0,3065,59489.126653
720.0,3349,59504.293649
600.0,3959,59522.01023
600.0,3579,59536.936363
545.0,3698,59553.554148
500.0,3605,59568.358434
465.0,3155,59581.87353
570.0,2924,59593.802178
1375.0,5783,59617.60071
570.0,4323,59635.199838
600.0,3751,59650.451434
600.0,3747,59665.831609
600.0,3465,59680.030459
545.0,3024,59692.979835
1355.0,7593,59724.058048
600.0,3657,59740.534433
720.0,4076,59757.153319
1350.0,6420,59783.395975
545.0,3184,59796.857855
540.0,2981,59809.400598
630.0,3593,59824.205199
540.0,4325,59841.937315
720.0,3563,59856.630785
1050.0,6413,59883.696644
1350.0,8593,59920.58679
1145.0,7349,59973.208155
600.0,3017,59986.048821
580.0,3385,60000.817846
720.0,3265,60014.276263
1130.0,5455,60040.651275
1170.0,6571,60074.1556
800.0,3397,60094.444603
1320.0,6427,60123.437539
385.0,2509,60133.603317
945.0,5163,60155.335224
665.0,3723,60170.765782
745.0,2995,60183.957766
570.0,3139,60196.951107
560.0,3435,60211.131973
830.0,3923,60228.057478
570.0,3308,60241.781243
1175.0,6393,60268.64055
600.0,2793,60281.820637
600.0,3413,60295.981853
2085.0,10115,60337.988939
570.0,3146,60351.28157
575.0,3222,60364.606202
540.0,3187,60377.785081
525.0,2656,60388.754036
780.0,3088,60401.837525
600.0,3867,60418.052406
970.0,3999,60435.156727
600.0,3361,60449.070694
545.0,3166,60463.720199
1025.0,6175,60488.86571
570.0,3367,60502.714776
1085.0,6173,60528.636333
605.0,3037,60541.029014
340.0,2307,60550.381685
570.0,3102,60563.094484
490.0,3259,60576.7355
775.0,3950,60592.896729
1460.0,6795,60620.822596
550.0,3076,60634.006695
545.0,3244,60648.127695
600.0,2693,60659.071045
600.0,3393,60673.355963
1000.0,3973,60689.487094
545.0,3736,60704.890209
1070.0,5963,60729.132886
600.0,3125,60742.301058
545.0,3362,60756.016368
630.0,3863,60771.697705
575.0,4635,60790.548442
600.0,2917,60802.363899
1180.0,6445,60831.061997
495.0,3043,60843.410399
800.0,3733,60858.543477
575.0,3230,60871.824667
515.0,3962,60888.344286
755.0,3056,60900.866248
570.0,3401,60914.708936
600.0,4143,60931.701792
515.0,2935,60944.20547
545.0,3209,60957.29826
545.0,3002,60969.503502
1170.0,7170,61000.192491
570.0,2985,61013.523118
1280.0,5819,61038.3658
600.0,3301,61051.947758
600.0,3479,61066.564042
600.0,3257,61080.045806
575.0,3509,61094.503408
875.0,4909,61115.361744
560.0,3400,61129.791603
575.0,3130,61142.711162
515.0,2998,61154.957544
1080.0,4993,61175.959952
910.0,5957,61202.655391
600.0,3195,61215.674272
1175.0,6074,61240.570702
1095.0,6517,61268.102666
710.0,4089,61284.788839
1670.0,7499,61316.795022
985.0,5611,61340.352345
1145.0,6901,61371.282809
465.0,3919,61387.602073
1230.0,6669,61415.150095
600.0,3379,61429.725925
600.0,3697,61444.996512
545.0,2967,61457.173499
715.0,3613,61472.041204
610.0,2917,61484.223627
875.0,5597,61507.826798
600.0,3189,61521.064494
600.0,3169,61534.186231
1045.0,6373,61562.029097
575.0,3483,61576.232647
715.0,3179,61589.79908
545.0,3072,61602.53247
490.0,3617,61617.998188
1030.0,5827,61642.445676
1050.0,7117,61672.646231
600.0,3633,61707.52447
520.0,3785,61724.359857
600.0,3265,61737.857853
1180.0,5987,61762.820354
480.0,3033,61775.177633
600.0,3395,61789.069234
1205.0,7535,61819.753019
780.0,2836,61831.284486
600.0,3201,61844.924977
600.0,2997,61857.210361
800.0,2829,61868.733398
630.0,3445,61882.740524
1075.0,6039,61908.869153
600.0,3887,61925.213517
570.0,2469,61935.37797
600.0,3287,61948.744179
435.0,2663,61959.644824
520.0,3035,61972.576251
575.0,2580,61983.025755
605.0,2945,61995.127874
1345.0,6315,62020.979521
575.0,2881,62032.793509
570.0,3656,62048.19327
550.0,3045,62060.590453
610.0,3279,62074.402695
545.0,3187,62088.80319
800.0,3293,62102.838805
605.0,3269,62116.442671
540.0,3533,62131.766546
1175.0,4983,62152.336047
545.0,2832,62163.952998
600.0,3707,62179.175214
600.0,3469,62194.251433
485.0,3301,62208.260844
575.0,3743,62223.999205
570.0,2711,62235.221766
600.0,3585,62250.166125
600.0,2853,62262.642263
515.0,3168,62277.240125
600.0,3287,62290.796659
605.0,3125,62303.639829
575.0,3265,62316.9394
770.0,3293,62330.555646
575.0,2761,62342.456328
570.0,2889,62354.305478
770.0,3276,62367.791904
605.0,2807,62379.289665
600.0,3431,62393.419388
525.0,2848,62405.73427
575.0,2803,62417.338865
1585.0,6860,62446.411113
575.0,3728,62462.819693
605.0,3201,62475.905697
570.0,3145,62489.495861
770.0,3453,62503.896648
955.0,5843,62527.821974
1385.0,5633,62551.863791
570.0,3267,62565.274663
1180.0,5723,62588.708847
800.0,4121,62605.427656
715.0,3381,62620.026069
605.0,2857,62633.287489
800.0,5231,62654.842668
600.0,3527,62669.419356
715.0,2815,62681.701449
600.0,3571,62697.686931
600.0,3523,62712.682616
575.0,3466,62726.764344
800.0,2813,62738.797386
600.0,3353,62753.045563
545.0,2978,62765.34233
1405.0,7057,62794.474983
570.0,2675,62805.5436
605.0,3069,62819.859628
600.0,3313,62834.278694
730.0,3157,62848.148683
600.0,3641,62863.089545
1400.0,7041,62892.106556
745.0,2994,62904.569001
265.0,1893,62912.836203
570.0,3351,62926.53178
800.0,3825,62942.268771
545.0,3320,62955.850708
1150.0,6317,62982.765763
570.0,3625,62999.514031
600.0,2871,63011.797605
555.0,2739,63023.064449
600.0,3245,63036.258221
495.0,3057,63048.787204
715.0,2784,63060.878803
575.0,3057,63073.538942
600.0,3389,63087.374771
575.0,2988,63099.676742
600.0,3625,63114.759207
570.0,3201,63128.222075
515.0,3813,63146.372563
570.0,2967,63158.739693
775.0,3317,63173.075346
600.0,4093,63190.53387
520.0,3333,63204.654881
435.0,2759,63215.868572
400.0,3170,63228.732856
540.0,3122,63241.686514
515.0,3168,63254.972171
530.0,3555,63269.79144
570.0,2668,63280.683026
605.0,3245,63294.06056
575.0,3214,63307.230008
600.0,2845,63319.305688
835.0,4697,63338.555123
520.0,3477,63353.627559
600.0,3157,63367.327196
965.0,6033,63393.098523
600.0,3161,63430.0502
1320.0,7073,63459.621468
605.0,3451,63473.685724
1605.0,6782,63502.334508
555.0,2912,63514.509178
545.0,2689,63525.495421
495.0,3971,63543.283298
575.0,3829,63559.354038
600.0,3751,63574.697911
600.0,3607,63589.445101
805.0,2965,63601.446734
545.0,3249,63614.757045
570.0,3242,63628.566796
600.0,3393,63642.579773
570.0,3477,63656.910037
550.0,3538,63671.357291
550.0,2995,63683.594805
545.0,3587,63699.298188
740.0,4591,63719.439006
545.0,2995,63732.03788
570.0,2910,63743.968058
570.0,2798,63755.537529
975.0,3762,63771.41764
605.0,2745,63783.533044
600.0,3909,63799.564723
575.0,3364,63813.183562
955.0,3069,63825.938312
1575.0,7158,63855.847934
1315.0,6227,63881.746494
600.0,3875,63898.595223
1215.0,4903,63920.380739
805.0,3505,63934.699828
600.0,3013,63947.056172
545.0,2938,63959.027377
575.0,3187,63972.577193
830.0,5157,63993.554679
605.0,3707,64009.437681
1590.0,8305,64044.390969
570.0,3038,64057.101715
575.0,3614,64071.935151
1130.0,6485,64100.661468
545.0,2604,64111.272503
1130.0,6595,64138.380074
1325.0,6465,64164.812732
800.0,3747,64180.790086
1020.0,5731,64204.312736
1100.0,6455,64230.829865
545.0,3355,64244.521281
515.0,3104,64258.345598
630.0,4781,64279.439012
600.0,3905,64295.370868
955.0,6089,64320.33775
790.0,5361,64342.859228
1600.0,6682,64370.000437
825.0,5143,64391.086973
545.0,3802,64406.449409
540.0,3031,64419.596795
920.0,5065,64441.279504
600.0,3533,64456.42838
1145.0,6187,64481.684869
550.0,2945,64493.632989
575.0,3043,64506.228418
575.0,2554,64517.157457
1265.0,6827,64544.998188
1150.0,6281,64570.738405
1020.0,5373,64592.670791
1125.0,5287,64614.852052
720.0,3307,64629.808412
575.0,3009,64642.05562
980.0,6097,64668.195723
1135.0,6607,64695.531946
515.0,2817,64707.793474
805.0,3313,64721.49435
570.0,3230,64734.874062
600.0,3089,64747.461476
570.0,3308,64760.926888
570.0,3465,64775.379394
575.0,4282,64792.893362
1200.0,7411,64825.813489
600.0,3067,64838.345435
545.0,3248,64851.739192
775.0,3329,64865.149202
605.0,2921,64877.28644
600.0,4301,64895.518127
600.0,3289,64909.403887
1015.0,6389,64935.444933
540.0,3771,64950.784427
570.0,2988,64963.031561
570.0,3881,64979.428956
1000.0,3639,64995.68093
545.0,3541,65010.194258
600.0,2993,65022.365822
600.0,4251,65040.407995
1085.0,6253,65065.858169
800.0,3183,65079.141525
550.0,3117,65091.9345
810.0,4773,65133.504767
970.0,3095,65146.245789
515.0,3588,65160.858507
1185.0,5965,65186.643565
1165.0,5334,65209.420922
800.0,3325,65223.235903
515.0,3029,65235.711154
775.0,4549,65254.630756
575.0,3440,65269.642323
570.0,4957,65290.029055
605.0,2989,65303.13258
605.0,3333,65316.960574
795.0,4407,65335.146122
410.0,3613,65351.539948
780.0,3413,65365.840955
745.0,3059,65378.423601
810.0,5141,65399.373069
630.0,3507,65413.556669
1065.0,5979,65438.763684
745.0,2995,65451.15065
1205.0,5877,65475.050871
1130.0,6901,65503.456387
600.0,3227,65517.216976
600.0,3359,65532.19746
570.0,3166,65545.032146
800.0,3625,65560.158787
570.0,3514,65575.027107
545.0,3731,65591.203741
1060.0,6947,65620.480759
650.0,3449,65634.73325
495.0,3377,65648.729187
600.0,3413,65662.92305
990.0,6201,65690.158447
600.0,3497,65705.020539
570.0,4182,65723.815576
1215.0,6445,65750.985454
525.0,3459,65765.244673
745.0,3584,65779.915795
800.0,3229,65793.298497
600.0,3643,65808.379429
515.0,3833,65824.513595
570.0,2896,65836.345675
535.0,3465,65850.428438
545.0,3180,65864.04467
600.0,3313,65878.824959
600.0,4071,65897.207503
540.0,3180,65910.857391
600.0,3377,65924.922935
1170.0,7310,65954.895177
605.0,3365,65968.83583
745.0,3190,65981.921252
570.0,4185,65999.442912
600.0,3521,66014.568455
545.0,3593,66029.201136
810.0,3713,66044.524243
800.0,3295,66058.098561
1205.0,5657,66082.981521
540.0,3244,66096.418769
805.0,2889,66108.258296
800.0,3189,66121.162459
805.0,3009,66133.52838
570.0,3180,66146.556509
1300.0,7545,66178.876831
600.0,3715,66196.769942
715.0,4421,66217.975331
570.0,3969,66235.880657
570.0,3325,66250.261327
600.0,3829,66267.886876
1095.0,6887,66297.442907
600.0,3533,66312.267267
570.0,3991,66329.383111
780.0,3204,66342.445388
800.0,3635,66357.264617
600.0,3997,66373.840484
600.0,4091,66391.212093
1355.0,6801,66419.12827
600.0,3809,66435.676557
1120.0,6761,66463.72535
605.0,2697,66475.26283
515.0,3029,66487.884696
1150.0,7491,66518.610475
1370.0,6660,66546.036933
575.0,3692,66561.034963
600.0,3739,66577.505781
1120.0,6287,66603.900551
1355.0,7169,66634.951093
485.0,3345,66648.565818
570.0,3894,66664.498667
570.0,3857,66680.762033
1175.0,6351,66707.034175
605.0,3501,66721.291976
545.0,3017,66734.309117
580.0,2783,66745.70389
1090.0,6345,66773.698253
570.0,3657,66791.216404
515.0,3443,66806.830629
1125.0,7083,66866.100234
1125.0,7109,66896.47644
495.0,3179,66909.451918
545.0,3275,66922.930918
515.0,4175,66940.913269
600.0,3233,66954.19578
1180.0,6684,66983.053371
600.0,3753,66998.443018
570.0,3181,67011.425997
520.0,3431,67025.757512
545.0,2862,67037.257467
570.0,3536,67051.821807
600.0,3645,67066.768518
515.0,3821,67082.671628
575.0,4483,67101.957834
600.0,3727,67117.097692
960.0,5127,67138.278781
570.0,3857,67154.78966
980.0,6011,67180.931479
550.0,2960,67193.055769
600.0,3545,67207.530093
1150.0,7147,67237.54481
1070.0,7445,67267.871001
600.0,3341,67281.517771
545.0,3140,67294.490813
630.0,3947,67311.590864
1360.0,6675,67339.715693
770.0,4489,67359.088331
1575.0,6810,67387.602024
600.0,3261,67401.350384
1070.0,6145,67427.178315
600.0,3953,67443.119912
1350.0,7708,67475.348039
740.0,4199,67493.219017
545.0,2924,67506.234174
1345.0,6305,67535.028087
600.0,3501,67549.359937
1185.0,5683,67573.474458
1400.0,6749,67601.351166
1145.0,6946,67630.159977
1230.0,6203,67655.972182
600.0,3197,67669.20232
235.0,1747,67676.365905
540.0,3224,67689.957417
640.0,3649,67707.037131
770.0,3637,67722.104375
570.0,3728,67737.548733
1145.0,6888,67766.515338
1175.0,6285,67792.451395
605.0,3763,67807.862397
600.0,3299,67821.077253
1115.0,7123,67850.926554
600.0,4061,67867.58113
600.0,3967,67884.356509
630.0,3599,67899.927742
570.0,3947,67916.426283
600.0,3601,67931.149319
570.0,3101,67943.752891
800.0,3549,67958.185062
485.0,3101,67971.278938
605.0,3585,67985.833234
1090.0,6009,68010.369654
960.0,5643,68033.818773
570.0,3671,68049.380158
600.0,3145,68062.199236
570.0,3449,68077.612331
570.0,2924,68089.636506
540.0,3289,68102.977113
745.0,3471,68117.622047
610.0,3505,68132.036676
600.0,3321,68145.859822
